Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Network Engineer - (Data Centre) | Financial Services,Robert Half,"Sydney CBD, Sydney",IT Jobs,permanent,full_time,134529,143497,2025-02-04T17:38:35Z,"THE COMPANY: This company is a high-profile and well-known ASX-listed Financial Services firm who employ approx. 1400 staff and operate a critical high availability large-scale global network. Hybrid working available - 2 days WFH. ROLE SNAPSHOT: Network Engineer responsible for the management, monitoring, security & support of the organisation's corporate network - including data centre network (DC). Work alongside a talented and collaborative team on a complex and large-scale HA network. Main…",https://www.adzuna.com.au/details/5036054840?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
"Cloud Data Platform Engineer, Charles River Development, Assistant Vice President",State Street Corporation,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-02-05T10:34:25Z,"Who we are looking for Charles River Development is looking for an experienced Cloud Data Platform Engineer who will focus on designing, building, and maintaining the infrastructure required for efficient data processing and analysis. They work closely with data scientists, data engineers, and other stakeholders to understand the organization's data needs and design scalable and reliable data platforms. Data Infrastructure Engineers are responsible for tasks such as data ingestion, storage, tra…",https://www.adzuna.com.au/land/ad/5037776430?se=2OZscYLk7xGB_lISq3A-oA&utm_medium=api&utm_source=4a3e4881&v=0FA938036CE55351A03B3B37781E90DDA8CCDB2F,2025-02-06 23:04:50.592510
Databricks Consulting Architect,Cognizant,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-04T17:48:21Z,"At Cognizant, we're at the forefront of technological innovation, and we're on the hunt for top talent to join our growing Data & AI practice. As a Databricks Consulting Architect, you will be a transformative technical leader in our Data & AI practice, driving innovation and excellence in data engineering and cloud solutions. This senior role demands a visionary approach to solving complex business challenges through cutting-edge Databricks technologies. You will be responsible for elevating o…",https://www.adzuna.com.au/details/5036059405?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
ETL Developer,Nixil,"Melbourne, Melbourne Region",IT Jobs,,,,,2025-02-05T18:34:47Z,"Work options: On-Site Are you a passionate ETL Developer with expertise in cloud-based data engineering, automation, and large-scale data processing? Join a dynamic team where you'll play a key role in designing, developing, and optimizing enterprise-level data solutions. Work on cutting-edge technologies in cloud, big data, and automation. Collaborate with a high-performing team in a fast-paced environment. Shape the future of data engineering with innovative solutions. What You’ll Do Design, …",https://www.adzuna.com.au/details/5038263385?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
"Network Engineer (Switching, Routing and Data Center Exp)",Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-05T20:36:34Z,"Network Engineer (Switching, Routing and Data Center Exp) You are highly experienced in building customer focussed solutions We are a team of big thinkers, who love to push boundaries and create new solution Together we will build tomorrow’s bank today, using world-leading technology and innovation Do work that matters: The purpose of this role is to provide design, implementation and support in order to drive excellence, quality and performance for an IT service, across one or multiple portfol…",https://www.adzuna.com.au/land/ad/5038362733?se=2OZscYLk7xGB_lISq3A-oA&utm_medium=api&utm_source=4a3e4881&v=0F40F1FB2D0F63E3792F118AE61CC44FB7DE2086,2025-02-06 23:04:50.592510
Information Insights Manager,Randstad,"Queensland, Australia",IT Jobs,contract,,182000,390000,2025-02-04T08:31:37Z,"Randstad are currently working with an exciting public sector client to find an Information Insights Manager for an initial 12 month contract with possibility of extension. This role is based in Brisbane City however can be worked remotely from anywhere in Australia. Role Overview: This role will lead the data engineering, data science teams and platform and collaborate with a wider group of data practitioners across the client. This is a transformational role, expected to identify and enable a…",https://www.adzuna.com.au/land/ad/5035656970?se=2OZscYLk7xGB_lISq3A-oA&utm_medium=api&utm_source=4a3e4881&v=60B020667009A2B887384DEB02366ACD00ED0D37,2025-02-06 23:04:50.592510
Data Stream Lead,Bluefin Resources,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-02-05T20:36:38Z,"Leading Australian Bank Multiple 12 month fixed-term contract opportunities with possibility of extension Market leading remuneration on offer Bluefin Resources has partnered with a prestigious university to recruit a Data Stream Lead to oversee the development and execution of a data stream within a program focused on implementing new research management systems. To thrive in this role, you will be a strategically savvy leader with extensive experience in both data and business, combined with …",https://www.adzuna.com.au/land/ad/5038363266?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=B82C102E50235754ECA1F7EF89F9EE0C82B1AE67,2025-02-06 23:04:50.592510
Senior Software Engineer - Ab Initio,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-05T20:36:34Z,"Senior Software Engineer - Ab initio · You are experienced in software engineering with a passion for leadership · We are a team of big thinkers, who love to push boundaries and create innovative solutions · Together we can create industry leading digital solutions that impact millions of customers Do work that matters We're building tomorrow’s bank today, which means we need creative and diverse engineers to help us redefine what customers expect from a bank. Envisioning new technologies that …",https://www.adzuna.com.au/land/ad/5038362792?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=3269BA311E6216286476E0230C9987BF08BFD6A7,2025-02-06 23:04:50.592510
Chapter Lead Fraud and Scam Workflow Management Engineering,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-05T20:36:34Z,"You are an Engineering Leader who’s passionate about Fraud Detection We are one of the largest and most advanced Data Engineering teams in the country Together we can build state-of-the-art data solutions that power seamless experiences for millions of customers Do work that matters CommBank is recognized as leading the industry in IT and operations with its world-class platforms and processes, agile IT infrastructure, and innovation in everything from payments to internet banking and mobile ap…",https://www.adzuna.com.au/land/ad/5038362711?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=56E8C5D38ABF0E9AEB82C0B7AAC6518EF9F19A44,2025-02-06 23:04:50.592510
Data Center IT Support Engineer,Amazon,"Melbourne, Melbourne Region",IT Jobs,,,,,2025-02-06T12:39:01Z,"Description AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. In other words, we're the people who keep the cloud running. We support all AWS data centers and all of the servers, storage, networking, power, and cooling equipment that ensure our customers have continual access to the innovation they rely on. We work on the most challenging problems, with thousands of variables impacting the supply chain - and we're looking for talent…",https://www.adzuna.com.au/details/5039229852?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
Data Center IT Support Engineer,Amazon,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-02-04T14:25:56Z,"DESCRIPTION AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. In other words, we’re the people who keep the cloud running. We support all AWS data centers and all of the servers, storage, networking, power, and cooling equipment that ensure our customers have continual access to the innovation they rely on. We work on the most challenging problems, with thousands of variables impacting the supply chain — and we’re looking for talent…",https://www.adzuna.com.au/land/ad/5035877537?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=DB15A1ACD0F9B478A7C5879A19E5635CB70C6D58,2025-02-06 23:04:50.592510
Hadoop Engineer,Zone IT Solutions,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-04T14:25:56Z,"We are seeking an experienced AWS Hadoop Data Engineer. You will be responsible for designing, building, and optimizing data pipelines and processing frameworks on the AWS cloud platform. Requirements Minimum of 8 years of experience as a Data Engineer, with strong expertise in Hadoop ecosystem components like HDFS, Hive, Spark, and MapReduce. Extensive experience in designing and implementing data processing workflows using tools such as Apache Airflow or AWS Step Functions. Proficiency in pro…",https://www.adzuna.com.au/land/ad/5035877566?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=00F36969ECA8C51BF8D4485F2B6891748AFA9C6F,2025-02-06 23:04:50.592510
Senior Platform Engineer,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-05T20:36:35Z,"Senior Platform Engineer You are passionate about simplifying and enriching people's work experiences. We are a team consisting of visionary thinkers dedicated to shaping the future of banking. Together we can develop industry-leading product lifecycles that enhance capabilities, support people, and leverage technology. Do work that matters We're building tomorrow’s bank today, which means we need creative and diverse engineers to help us redefine what customers expect from a bank. Envisioning …",https://www.adzuna.com.au/land/ad/5038362863?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=54BC96E941C2703510184D7BB4633EE0E4B9B767,2025-02-06 23:04:50.592510
Business Intelligence Analyst,Sydney Catholic Schools Central Office,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-04T20:29:06Z,"Location: Hybrid - World Square, CBD and WFH Commencement Date: Monday, 31 March 2025 Closing Date: Thursday, 20 February 2025 Capacity: Full-Time, Permanent The Business Intelligence Analyst will primarily be involved in drawing insights on customer journey data, using strong SQL skills to source data from Azure/SQL/EDW/Adobe/Google Analytics and deploy insights for the business using PowerBI, SSRS, and YellowFin reporting services. You will have strong analytical skills and can organise, anal…",https://www.adzuna.com.au/land/ad/5036226782?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=33086866F8B8472DF55238E2439571729A289F5E,2025-02-06 23:04:50.592510
Database/DevOps Engineer,University of Tasmania,"Glebe, Hobart",IT Jobs,permanent,full_time,,,2025-02-04T14:26:06Z,"Manage and optimise cloud native geospatial relational and NoSQL databases Oversee ETL workflows, database administration, security, and data migration Full time role, based in Hobart, Tasmania. The University of Tasmania acknowledges the palawa/pakana and Gadigal/Wangal people as the traditional custodians of the land, sea and waters of the areas upon which we live and work. We recognise their valuable contributions and deep connection to country and pay respect to Elders past and present. Abo…",https://www.adzuna.com.au/land/ad/5035878102?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=D23FC9BC0B815CE30059FADE8EEDD025A5AC125D,2025-02-06 23:04:50.592510
Data Modeller,Ubank,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-04T14:25:51Z,"About Us: At Ubank, we aim to empower the digital generation to achieve greater financial success. Think of us as your daily money companion, offering a unified view of your finances with smart features and real-time insights to help you get ahead. With Ubank, you can save more, track your spending, and achieve home ownership faster. Our goal is to help you gain real momentum with your money. Your Why: The role is part of the Data & Analytics (D&A) 'centre of expertise' aimed at supporting D&A …",https://www.adzuna.com.au/land/ad/5035877254?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=A7E102C241E59EA616ADCCE84DFA2D02C9AECA45,2025-02-06 23:04:50.592510
Senior Data Scientist,Evergen,"Newcastle Region, New South Wales",IT Jobs,,,,,2025-02-06T08:35:22Z,"Job Description As part of the Data Science team, you will collaborate with a close-knit group of skilled professionals focused on advancing renewable energy solutions. Your role will involve developing innovative strategies and tools to optimise energy systems, ensuring they are both efficient and sustainable. Together, you will contribute to creating impactful solutions that drive the future of renewable energy technologies. Key Responsibilities Gather, clean, and preprocess large datasets fr…",https://www.adzuna.com.au/details/5038979456?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
Senior Business Intelligence Developer,Queensland Government,"Brisbane, Brisbane Region",IT Jobs,,full_time,,,2025-02-05T11:47:35Z,"As a Senior Data Engineer, you will:  Ensure alignment of work with organizational needs and support collaborative initiatives to further the development, deployment, and adoption of data-driven information systems and services.  Plan strategically, effectively manage workloads, and oversee the continuous iteration of outputs based on feedback and changing requirements.  Support other members of the team by providing mentorship through constructive feedback, enabling opportunities for professio…",https://www.adzuna.com.au/details/5037874416?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
"MULTIPLE NETWORK ENGINEER POSITIONS - VMware, voice, data - FED GOVT",HiTech Group,"Victoria, Australia",IT Jobs,contract,,,,2025-02-04T14:25:54Z,"18-month contract  2 x 12-month extension options Rewarding hourly rate & flexible locations across ACT, QLD, VIC, WA Work with a leading Federal Government agency on high-impact projects A high-profile Federal Government Department is seeking multiple experienced Network Engineers to join a major intelligence program . These roles offer long-term security, a rewarding hourlyrate, and the chance to contribute to Australia’s national security landscape. The successful Network Engineer will be re…",https://www.adzuna.com.au/land/ad/5035877424?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=A21020F49186C742FFFCA21AFE64A69C06FCDF49,2025-02-06 23:04:50.592510
Principal Machine Learning Engineer - FinOps,Atlassian,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-04T18:41:13Z,"Working at Atlassian Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and onboarding are conducted virtually, a part of being a distributed-first company. With a sufficient timezone overlap with the team, we're able to hire eligible candidates for this role from a…",https://www.adzuna.com.au/details/5036155493?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
Principal Machine Learning Engineer - FinOps,Atlassian,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-05T10:34:25Z,"Working at Atlassian Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and onboarding are conducted virtually, a part of being a distributed-first company. With a sufficient timezone overlap with the team, we're able to hire eligible candidates for this role from a…",https://www.adzuna.com.au/land/ad/5037776426?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=D3D9375AEDC149FABD82CCA4132FA01C9B207BD6,2025-02-06 23:04:50.592510
Principal Software Engineer,COMMONWEALTH BANK OF AUSTRALIA,"Bayswater, Bayswater Area",IT Jobs,,full_time,,,2025-02-05T14:35:52Z,"Principal Software Engineer You are a problem solver with a strong background in software engineering We are a growing team within the bank and constantly involved in industry changing solutions Together we will build tomorrow’s bank today, using world-leading engineering, technology, and innovation Do work that matters We are seeking a highly skilled Principal Software Engineer to join our fast-paced team. As a Principal Software Engineer, you will play a key role in driving the technical dire…",https://www.adzuna.com.au/land/ad/5037991283?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=A0B175C25F951E340648EDB57B25C284A35BA991,2025-02-06 23:04:50.592510
Principal Software Engineer,COMMONWEALTH BANK OF AUSTRALIA,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-02-05T14:35:52Z,"Principal Software Engineer You are a problem solver with a strong background in software engineering We are a growing team within the bank and constantly involved in industry changing solutions Together we will build tomorrow’s bank today, using world-leading engineering, technology, and innovation Do work that matters We are seeking a highly skilled Principal Software Engineer to join our fast-paced team. As a Principal Software Engineer, you will play a key role in driving the technical dire…",https://www.adzuna.com.au/land/ad/5037991281?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=48078265D2F40860718B68B6B710799326D2E2F0,2025-02-06 23:04:50.592510
Principal Software Engineer,COMMONWEALTH BANK OF AUSTRALIA,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-05T14:35:52Z,"Principal Software Engineer You are a problem solver with a strong background in software engineering We are a growing team within the bank and constantly involved in industry changing solutions Together we will build tomorrow’s bank today, using world-leading engineering, technology, and innovation Do work that matters We are seeking a highly skilled Principal Software Engineer to join our fast-paced team. As a Principal Software Engineer, you will play a key role in driving the technical dire…",https://www.adzuna.com.au/land/ad/5037991282?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=909FE80241E272B57E7363B72AAC47DDCEDC5391,2025-02-06 23:04:50.592510
Scrum Master / Agile Coach,Ampersand Ltd,"Barton, South Canberra",IT Jobs,permanent,part_time,,,2025-02-06T13:34:23Z,"Part-time role 24 hours per week (3 days) Core hours are 10am-5pm AEST Hybrid Office / WFH Working on a Data Remediation & Reporting Program for ACT Government. The role of Scrum Master/ Coach will be responsible for supporting all work streams. You will collaborate closely with teams comprising Product Owners, Data Modelling Lead, Data Engineers, BA’s and support officers and Working Groups. Outcomes: improved consistency and maturity of scrum and Agile practices across the DRR Program. Key re…",https://www.adzuna.com.au/details/5039265438?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
"Sr. Engineering Manager, Data Services - (remote, Australia)",CrowdStrike Australia Pty Limited,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-05T10:34:41Z,"As a global leader in cybersecurity, CrowdStrike protects the people, processes and technologies that drive modern organizations. Since 2011, our mission hasn’t changed — we’re here to stop breaches, and we’ve redefined modern security with the world’s most advanced AI-native platform. We work on large scale distributed systems, processing almost 3 trillion events per day. We have 3.44 PB of RAM deployed across our fleet of C servers - and this traffic is growing daily. Our customers span all i…",https://www.adzuna.com.au/land/ad/5037778877?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=4D637E0E07A7FBDE149289F7B8363018B2FD51F0,2025-02-06 23:04:50.592510
Superintendent Design Services,South32 Group Operations Pty. Ltd.,"Collie, Collie Area",Engineering Jobs,permanent,full_time,,,2025-02-06T20:47:43Z,"DISCOVER A BRIGHTER FUTURE At South32, we’re meeting the challenge of enabling a sustainable future through our focus on responsibly producing commodities critical for a low-carbon world. As a collaborative, caring and inclusive company, there’s no better place to make a genuine difference. Together we’re making a positive, global impact that has the potential to change lives. Whatever career path you choose, we’ll support you every step of the way to learn, grow and succeed. So join us, step t…",https://www.adzuna.com.au/land/ad/5039707870?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=063162FFAD9E5E899E43A7CCFB5C43AA0E5C01C2,2025-02-06 23:04:50.592510
SAP Consultant - PM & MM,Bell People Consultants,"Melbourne, Melbourne Region",IT Jobs,contract,full_time,1,1,2025-02-06T04:58:03Z,"About the organisation Operating as a progressive and highly respected leading global organisation, our client is one of the world's leading manufacturers and suppliers of consumer products and is well known for its operational excellence, passion for innovation and its household quality branded products. Due to ongoing project work, our client is now seeking a SAP Consultant - PM & MM to provide support for engineering systems & processes that integrate/interface with SAP. About the Role Repor…",https://www.adzuna.com.au/details/5038795421?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
Senior Backend Engineer,Change Recruitment,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-06T08:42:04Z,"Senior Backend Engineer 22/6/22 Sydney Full Time Senior Backend Engineer The Company: Working with a world-class multidisciplinary engineering team, where no two projects are the same, and you get all the fun of a start-up environment, with none of the risk You will have the opportunity to massively influence the tech stack, direction, and architecture of the product, with a supportive team that encourages you to push boundaries. Joining their strong platorm engineering team, you'll have the op…",https://www.adzuna.com.au/land/ad/5038982634?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=E547BF592EE0D5818F34BF3F4022155C0143109B,2025-02-06 23:04:50.592510
Senior Advisor - Tailings Management,Fortescue,"Bayswater, Bayswater Area",Engineering Jobs,,full_time,,,2025-02-04T08:31:16Z,"Our Opportunity Work Location: Perth - Fortescue’s Perth office is located on the traditional lands of the Whadjuk people. Roster: Monday to Friday Provide technical guidance to ensure the successful operation, safety and integrity of tailings storage facilities (TSFs) and dams within our operations. Expert technical guidance will be provided in tailings management strategies and implementation of best practice design and operation in alignment with regulatory requirements and industry guidelin…",https://www.adzuna.com.au/land/ad/5035655769?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=29E3F4D5BCB98CC98A87A05DC9BF69A2703647B2,2025-02-06 23:04:50.592510
"Architect, Security, Field CTO Office",Snowflake,"Sydney, Sydney Region",IT Jobs,,full_time,,,2025-02-06T21:56:30Z,"Build the future of the AI Data Cloud. Join the Snowflake team. We seek energetic technical Security Architects (SAs) who believe and practice security and have an obsession in working with customers to think about, design and implement the best security mechanisms, particularly those that would relate to the Snowflake AI & Data Cloud. At Snowflake, Security Architects are passionate about security, often involving tremendous technology challenges that require no simple solutions. SAs exhibit f…",https://www.adzuna.com.au/details/5039745776?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
"Architect, Security, Field CTO Office",Snowflake,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-06T21:59:01Z,"Build the future of the AI Data Cloud. Join the Snowflake team. We seek energetic technical Security Architects (SAs) who believe and practice security and have an obsession in working with customers to think about, design and implement the best security mechanisms, particularly those that would relate to the Snowflake AI & Data Cloud. At Snowflake, Security Architects are passionate about security, often involving tremendous technology challenges that require no simple solutions. SAs exhibit f…",https://www.adzuna.com.au/details/5039748385?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
Senior Machine Learning Engineer,Cognizant,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-04T17:48:20Z,"About the role: About the role (responsibilities) At Cognizant, we're seeking talented Senior Machine Learning Consulting Engineers to join our Data & AI practice within Technology Consulting. As a key member of our team, you'll play a pivotal role in designing and implementing innovative solutions that leverage the power of platforms such as databricks to solve complex business challenges using machine learning. Your expertise will be instrumental in helping our clients optimize their ML imple…",https://www.adzuna.com.au/details/5036059400?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
Senior Cyber Detection AI Engineer,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-05T20:36:34Z,"Senior Engineer- Cyber Detection AI See yourself in our team: Cyber Security protects the bank and our customers from theft, loss and risk events, through effective and proactive management of cyber security, privacy and operational risk. This role will be part of the groups Cyber Detection and Response team part of the group’s wider Cyber Defence Operations function. The mission of the group’s Cyber Detection and Response team is to provide a high-performing, trusted and sustainable capability…",https://www.adzuna.com.au/land/ad/5038362789?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=5103811983C203582CED6D7C1586BB9D56239015,2025-02-06 23:04:50.592510
Critical Environment (CE) Platform Engineer,Microsoft,"Brisbane CBD, Brisbane",IT Jobs,,full_time,,,2025-02-05T14:36:13Z,"Overview In alignment with our Microsoft values, we are committed to cultivating an inclusive work environment for all employees to positively impact our culture every day and we need you as a Critical Environment (CE) Platform Engineer . Microsoft’s Cloud Operations & Innovation (COI) is the engine that powers our cloud services. As a CE Platform Engineer you will perform a key role in delivering the core infrastructure and foundational technologies for Microsoft's online services including Bi…",https://www.adzuna.com.au/land/ad/5037991322?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=FC26AE34A4E9A58C2D00E4D2B3F315AB3D28C0D9,2025-02-06 23:04:50.592510
Critical Environment (CE) Platform Engineer,Microsoft,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-02-05T14:36:13Z,"Overview In alignment with our Microsoft values, we are committed to cultivating an inclusive work environment for all employees to positively impact our culture every day and we need you as a Critical Environment (CE) Platform Engineer . Microsoft’s Cloud Operations & Innovation (COI) is the engine that powers our cloud services. As a CE Platform Engineer you will perform a key role in delivering the core infrastructure and foundational technologies for Microsoft's online services including Bi…",https://www.adzuna.com.au/land/ad/5037991321?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=1059F34068110B43D85AC3CD635702827F88A28A,2025-02-06 23:04:50.592510
2025 Macquarie Technology Careers Fair Event,Macquarie,"The Rocks, Sydney",IT Jobs,contract,,,,2025-02-06T20:47:48Z,"What’s possible for your future in Technology? At Macquarie, our technology supports our global businesses to invest in essential infrastructure, trade critical commodities, raise capital and, in Australia, provide retail banking services to millions of people. Join us at the Technology Careers Fair to discover how a career in Technology at Macquarie empowers you to connect people and data, build platforms and applications, and design tomorrow’s technology solutions. Successful applicants will …",https://www.adzuna.com.au/land/ad/5039708608?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=DDEBC29695714D98BCCB46FF2D7C9E30BA807FB7,2025-02-06 23:04:50.592510
Senior Software Engineer - Ab Initio,Hays,"Sydney, Sydney Region",IT Jobs,,full_time,,,2025-02-05T21:08:36Z,"Senior Software Engineer required to work on advanced analytics with Ab Initio See yourself in the team You'll be joining a Software Engineering - Fraud and Scam Chapter. Essentially, you'll be designing and coding our applications, playing a pivotal role in safeguarding our customers from the ever-evolving landscape of fraud and scams. You'll be working in the exciting world of ""staying ahead of fraudsters and scammers"", supporting the design & development of cutting-edge technologies to autom…",https://www.adzuna.com.au/details/5038377088?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
"Cloud Platform Engineer - Cloud Data Platforms , Assistant Vice President",State Street Corporation,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-02-05T10:34:25Z,"Who we are looking for Charles River Development is looking for an experienced Cloud Native Platform Engineer. The successful candidate will be responsible for automating and streamlining our operations and processes, building and maintaining tools for deployment, monitoring, and operations as well as troubleshooting and resolving issues in our development, test, and production environments. Our ideal candidate is proficient with Kubernetes, container orchestration, CI/CD pipelines, and cloud p…",https://www.adzuna.com.au/land/ad/5037776416?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=1E1842F1197CC2DE8A0A62F8AE55F6D8AC546533,2025-02-06 23:04:50.592510
Senior Analytics Engineer,University of New South Wales,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-02-05T20:36:31Z,"Employment Type: Full-Time (35-hour week) Duration: Fixed Term contract until December 2025 Remuneration: Level 8 From $123k - $133k  17% superannuation & leave loading Location: Kensington NSW (Hybrid Flexible Working) Why your role matters The Senior Analytics Engineer, Special Projects, plays a pivotal role within the Pro Vice-Chancellor Education & Student Experience (PVCESE) Innovation Pillar. This position is integral to the design, implementation, and maintenance of scalable cloud-based …",https://www.adzuna.com.au/land/ad/5038362321?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=2CEA8CCDD0FE3594C60FEE918D8ECE12D5A8DF29,2025-02-06 23:04:50.592510
AI/ML Full Stack Engineer,Accenture,"Queensland, Australia",IT Jobs,,,,,2025-02-06T20:47:48Z,"Job Description Accenture is a leading global professional services company that helps the world’s leading organizations build their digital core, optimize their operations, accelerate revenue growth and enhance services—creating tangible value at speed and scale. We are a talent- and innovation-led company with 774,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong eco…",https://www.adzuna.com.au/land/ad/5039708575?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=E163436D829281B387E0AA30E4731BE5CB0295C7,2025-02-06 23:04:50.592510
Member Data Operations Manager,Australian Super,"South Yarra, Stonnington Area",IT Jobs,permanent,full_time,,,2025-02-04T08:31:09Z,"At AustralianSuper, we truly care about our colleagues.​ We know work and life are intertwined. That’s why we support the diverse needs of everyone and have policies that enable us all to thrive and be truly flexible. We ensure diversity is celebrated for the opportunity it provides us all to learn and grow, and deliver better outcomes for members. Your New Role: Australian Super is seeking a highly motivated data operations specialist to join our dynamic team. Reporting to the Principal, Membe…",https://www.adzuna.com.au/land/ad/5035655485?se=YBbJe4Lk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=704FF21E03559266B0059971211E015C3A20FA29,2025-02-06 23:04:50.592510
AI/ML Engineer - GCP,Endava,"Sydney, Sydney Region",IT Jobs,,,,,2025-02-06T08:35:22Z,"Job Description We are looking for a Machine Learning Engineer (AI/ML) with 3-5 years of experience to develop and deploy scalable AI models. The ideal candidate has hands-on experience with machine learning algorithms, deep learning frameworks, and cloud-based ML solutions. You will work on real-world AI applications, optimize ML models, and collaborate with data scientists, software engineers, and product teams to deliver AI-powered solutions. Key Responsibilities Develop, train, and deploy M…",https://www.adzuna.com.au/details/5038979426?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:04:50.592510
